"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-5", "1041", "ReadersWriters.java:126", "Line Step", "file=ReadersWriters.java, line=126"
"Thread-6", "1042", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-5", "1043", "ReadersWriters.java:126", "Method Exit", "returner=Database:1#write:6, value=<void>"
"Thread-6", "1044", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-5", "1045", "ReadersWriters.java:159", "Method Returned", ""
"Thread-5", "1046", "ReadersWriters.java:160", "Line Step", "file=ReadersWriters.java, line=160"
"Thread-6", "1047", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-7", "1048", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-6", "1049", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-7", "1050", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-7", "1051", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-7", "1052", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-7", "1053", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-7", "1054", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-7", "1055", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-7", "1056", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-7", "1057", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-7", "1058", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-7", "1059", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-7", "1060", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-8", "1061", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-7", "1062", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-8", "1063", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-8", "1064", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-8", "1065", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "1066", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-8", "1067", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-8", "1068", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-8", "1069", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-8", "1070", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-8", "1071", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-8", "1072", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-8", "1073", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-9", "1074", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "1075", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-9", "1076", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-9", "1077", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-9", "1078", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-9", "1079", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-9", "1080", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=4"
"Thread-9", "1081", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-9", "1082", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-9", "1083", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-9", "1084", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1085", "ReadersWriters.java:162", "Line Step", "file=ReadersWriters.java, line=162"
"Thread-5", "1086", "ReadersWriters.java:162", "Field Read", "context=Writer:1, d"
"Thread-5", "1087", "ReadersWriters.java:162", "Method Call", "caller=Writer:1#run:1, target=Database:1#done_write:6"
"Thread-5", "1088", "ReadersWriters.java:100", "Method Entered", ""
"Thread-5", "1089", "ReadersWriters.java:102", "Line Step", "file=ReadersWriters.java, line=102"
"Thread-5", "1090", "ReadersWriters.java:102", "Field Read", "context=Database:1, s1"
"Thread-5", "1091", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-5", "1092", "ReadersWriters.java:103", "Field Write", "context=Database:1, w=0"
"Thread-5", "1093", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-5", "1094", "ReadersWriters.java:104", "Field Read", "context=Database:1, ww"
"Thread-5", "1095", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-5", "1096", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1097", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "1098", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1099", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-6", "1100", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "1101", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-6", "1102", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "1103", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "1104", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1105", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-7", "1106", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "1107", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-7", "1108", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "1109", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "1110", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1111", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-8", "1112", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "1113", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-8", "1114", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "1115", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "1116", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1117", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-9", "1118", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "1119", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-9", "1120", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "1121", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-5", "1122", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-5", "1123", "ReadersWriters.java:117", "Field Read", "context=Database:1, s1"
"Thread-5", "1124", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-6", "1125", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-5", "1126", "ReadersWriters.java:118", "Method Exit", "returner=Database:1#done_write:6, value=<void>"
"Thread-6", "1127", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-5", "1128", "ReadersWriters.java:162", "Method Returned", ""
"Thread-5", "1129", "ReadersWriters.java:157", "Line Step", "file=ReadersWriters.java, line=157"
"Thread-6", "1130", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=3"
"Thread-5", "1131", "ReadersWriters.java:157", "Variable Write", "context=Writer:1#run:1, i=2"
"Thread-5", "1132", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-6", "1133", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-5", "1134", "ReadersWriters.java:158", "Field Read", "context=Writer:1, d"
"Thread-6", "1135", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-5", "1136", "ReadersWriters.java:158", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:11"
"Thread-5", "1137", "ReadersWriters.java:83", "Method Entered", ""
"Thread-5", "1138", "ReadersWriters.java:85", "Line Step", "file=ReadersWriters.java, line=85"
"Thread-6", "1139", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-5", "1140", "ReadersWriters.java:85", "Field Read", "context=Database:1, s1"
"Thread-6", "1141", "ReadersWriters.java:93", "Line Step", "file=ReadersWriters.java, line=93"
"Thread-6", "1142", "ReadersWriters.java:93", "Field Write", "context=Database:1, w=1"
"Thread-6", "1143", "ReadersWriters.java:94", "Line Step", "file=ReadersWriters.java, line=94"
"Thread-6", "1144", "ReadersWriters.java:94", "Field Read", "context=Database:1, s1"
"Thread-6", "1145", "ReadersWriters.java:95", "Line Step", "file=ReadersWriters.java, line=95"
"Thread-7", "1146", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-6", "1147", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-7", "1148", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-6", "1149", "ReadersWriters.java:98", "Method Exit", "returner=Database:1#request_write:7, value=<void>"
"Thread-7", "1150", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-6", "1151", "ReadersWriters.java:158", "Method Returned", ""
"Thread-6", "1152", "ReadersWriters.java:159", "Line Step", "file=ReadersWriters.java, line=159"
"Thread-7", "1153", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-6", "1154", "ReadersWriters.java:159", "Field Read", "context=Writer:2, d"
"Thread-7", "1155", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-6", "1156", "ReadersWriters.java:159", "Field Read", "context=Writer:2, x"
"Thread-7", "1157", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-6", "1158", "ReadersWriters.java:159", "Method Call", "caller=Writer:2#run:2, target=Database:1#write:7"
"Thread-6", "1159", "ReadersWriters.java:124", "Method Entered", ""
"Thread-6", "1160", "ReadersWriters.java:124", "Variable Write", "context=Database:1#write:7, x=10"
"Thread-6", "1161", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-7", "1162", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-6", "1163", "ReadersWriters.java:125", "Field Read", "context=Database:1, data"
"Thread-7", "1164", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-6", "1165", "ReadersWriters.java:125", "Field Write", "context=Database:1, data=11122"
"Thread-7", "1166", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-6", "1167", "ReadersWriters.java:126", "Line Step", "file=ReadersWriters.java, line=126"
"Thread-7", "1168", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-6", "1169", "ReadersWriters.java:126", "Method Exit", "returner=Database:1#write:7, value=<void>"
"Thread-7", "1170", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-6", "1171", "ReadersWriters.java:159", "Method Returned", ""
"Thread-6", "1172", "ReadersWriters.java:160", "Line Step", "file=ReadersWriters.java, line=160"
"Thread-7", "1173", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-8", "1174", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-7", "1175", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-8", "1176", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-8", "1177", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-8", "1178", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "1179", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-8", "1180", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-8", "1181", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-8", "1182", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-8", "1183", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-8", "1184", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-8", "1185", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-8", "1186", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-9", "1187", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-8", "1188", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-9", "1189", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-9", "1190", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-9", "1191", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-9", "1192", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-9", "1193", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-9", "1194", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-9", "1195", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-9", "1196", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-9", "1197", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-9", "1198", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-9", "1199", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-5", "1200", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-9", "1201", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-5", "1202", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-5", "1203", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-5", "1204", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-5", "1205", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-5", "1206", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=4"
"Thread-5", "1207", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-5", "1208", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-5", "1209", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-5", "1210", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-6", "1211", "ReadersWriters.java:162", "Line Step", "file=ReadersWriters.java, line=162"
"Thread-6", "1212", "ReadersWriters.java:162", "Field Read", "context=Writer:2, d"
"Thread-6", "1213", "ReadersWriters.java:162", "Method Call", "caller=Writer:2#run:2, target=Database:1#done_write:7"
"Thread-6", "1214", "ReadersWriters.java:100", "Method Entered", ""
"Thread-6", "1215", "ReadersWriters.java:102", "Line Step", "file=ReadersWriters.java, line=102"
"Thread-6", "1216", "ReadersWriters.java:102", "Field Read", "context=Database:1, s1"
"Thread-6", "1217", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-6", "1218", "ReadersWriters.java:103", "Field Write", "context=Database:1, w=0"
"Thread-6", "1219", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-6", "1220", "ReadersWriters.java:104", "Field Read", "context=Database:1, ww"
"Thread-6", "1221", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-6", "1222", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-6", "1223", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-6", "1224", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
